"id","name","installed_capacity_MW","pumping_MW","type","country_code","lat","lon","dam_height_m","volume_Mm3","storage_capacity_MWh","avg_annual_generation_GWh"
"N94","Sagefossen",10.1,"","HDAM","NO",61.61468,5.678051,61,22.6,3322.2,42.7655
"N95","Hodnaberg",32.5,"","HDAM","NO",60.55784,6.211286,300,177,122838,110.3411
"N96","Evanger",330,"","HDAM","NO",60.662251,6.118739,770,332,565728,1350.982
"N97","Oksebotn",11,"","HDAM","NO",60.738548,6.261966,125,69.3,20166.3,45.99
"N98","Sy-Sima",620,"","HDAM","NO",60.506968,7.140933,905,475.02,1022718.06,2158.191
"N99","Lang-Sima",500,"","HDAM","NO",60.507421,7.140705,1065,190,510340,1366.141
"N100","Ulvik II",20,"","HDAM","NO",60.575845,6.921271,380.6,52.6,50390.8,92.908
"N101","Refsdal",90,"","HDAM","NO",61.021374,6.567662,513.59,90.2,107338,455.1265
"N102","Hove",60,"","HDAM","NO",61.068274,6.581862,318.2,0,0,390.926
"N103","Aurland IV (Vangen)",38,"","HDAM","NO",60.901828,7.178971,55,2.8,327.6,112.2034
"N104","Aurland II L",60,"","HDAM","NO",60.804331,7.378572,109,45.8,12274.4,227.4592
"N105","Aurland I",840,"","HDAM","NO",60.8525,7.300704,850,194,402356,2508.253
"N106","Stuvane",38,"","HDAM","NO",61.05021,7.643941,156.19,"","",197.7
"N107","Høyanger K5B",16.4,"","HDAM","NO",61.218821,6.063636,729,25.6,43187.2,107.0703
"N108","Høyanger K5A",93,"","HDAM","NO",61.218879,6.063321,574,165.9,213845.1,636.1908
"N109","Mel",52,"","HDAM","NO",61.350357,6.573762,810,60.3,116137.8,193.2259
"N110","Årøy",90,"","HDAM","NO",61.27795,7.150454,147,53,18868,349.6171
"N111","Naddvik",112,"","HDAM","NO",61.176752,7.626967,969,30.6,73225.8,528.7958
"N112","Stakaldefoss",10,"","HDAM","NO",61.445797,6.009602,43.79,50,4450,65.4491
"N113","Jostedal",288,"","HDAM","NO",61.520817,7.308742,1163,498,1373982,1005.786
"N114","Ustekveikja",36.5,"","HDAM","NO",60.529495,7.748357,113,10.93,2874.59,72.9785
"N115","Ørteren",10,"","HDAM","NO",60.502858,7.862397,157.69,72.4,26788,32.283
"N116","Usta",184,"","HDAM","NO",60.567368,8.410259,540,385,479710,890.0443
"N117","Hol II",26,"","HDAM","NO",60.611234,8.26258,47.7,0.6,61.2,110.0988
"N118","Hol I (Urunda)",106,"","HDAM","NO",60.62675,8.181679,308,554,503586,371.7256
"N119","Hol I (Votna)",114,"","HDAM","NO",60.626677,8.182144,408,317.5,322262.5,379.7952
"N120","Hol III",60,"","HDAM","NO",60.58293,8.404554,98,0,0,233.4473
"N121","Nes",250,"","HDAM","NO",60.603391,9.064691,285,0,0,1492.906
"N122","Hemsil II",98,"","HDAM","NO",60.705018,8.969284,370,0,0,522.8218
"N123","Borgund",212,"","HDAM","NO",61.061044,7.822617,874,74.7,157094.1,1083.8
"N124","Gjuva",10,"","HDAM","NO",60.929748,8.422632,410,34,31450,32.8087
"N125","Hemsil I",70,"","HDAM","NO",60.802417,8.638246,540,205,249075,241.0185
"N126","Ylja",65,"","HDAM","NO",61.198141,8.382167,685.5,213.99,351157.59,145.9572
"N127","Lomen",54.5,"","HDAM","NO",61.141694,8.878446,308,44,32428,166.3574
"N128","Kalvedalen",19,"","HDAM","NO",61.258271,8.757071,243.3,118.9,66584,73.6094
"N129","Skagen",270,"","HDAM","NO",61.504615,7.706137,967,28.8,66470.4,1407.001
"N130","Øvre Vinstra",140,"","HDAM","NO",61.481479,9.314391,329.29,536.96,434937.6,629.782
"N131","Bagn",75.5,"","HDAM","NO",60.827132,9.548789,87,9.4,1974,293.702
"N132","Dokka",44.6,"","HDAM","NO",60.810641,10.135008,130,"","",140.0683
"N133","Torpa",150,"","HDAM","NO",61.006569,10.031814,470,250,266750,338.1831
"N134","Mesna",37.5,"","HDAM","NO",61.115301,10.454126,356,81.4,70655.2,135.6518
"N135","Hunderfossen",112,"","HDAM","NO",61.219683,10.439034,46.4,"","",608.2249
"N136","Moksa",15,"","HDAM","NO",61.319056,10.300177,501,8.8,10472,52.1576
"N137","Nedre Vinstra",308,"","HDAM","NO",61.564563,9.792926,443.2,31.1,33245.9,1263.56
"N138","Harpefossen",108,"","HDAM","NO",61.581624,9.842172,34.62,0,0,448.8
"N139","Svelgen II",30,"","HDAM","NO",61.768853,5.304794,480,86.7,99011.4,191.1448
"N140","Svelgen IV",50,"","HDAM","NO",61.768853,5.304794,360,282,244494,278.237
"N141","Svelgen I",10,"","HDAM","NO",61.77111,5.297623,223,10.7,4247.9,52.6506
"N142","Åskåra 2",42,"","HDAM","NO",61.801737,5.669954,534.2,81,105867,227.8754
"N143","Åskåra 1",85,"","HDAM","NO",61.801737,5.669954,665.29,102.2,159636.4,383.6423
"N144","Åmela",32,"","HDAM","NO",62.020561,5.839346,525,40.8,50388,131.258
"N145","Tussa",64,"","HDAM","NO",62.107524,6.571821,646,120.6,194889.6,272.3
"N146","Tafjord 1",25,"","HDAM","NO",62.226405,7.421345,157,10,3420,68.2776
"N147","Tafjord 4",110,"","HDAM","NO",62.232416,7.430165,430,70,71330,519.1812
"N148","Tafjord 2",29.5,"","HDAM","NO",62.205012,7.445873,390,14,12754,150.5448
"N149","Tafjord 5",82.7,"","HDAM","NO",62.195096,7.517685,822.29,89.2,160114,418.3032
"N150","Skjåk I",32,"","HDAM","NO",61.899278,8.227095,684.59,60,95220,112.4123
"N151","Nedre Tessa 2",14,"","HDAM","NO",61.846032,8.961143,310.7,0,0,94.9562
"N152","Øvre Tessa",16,"","HDAM","NO",61.817179,8.951578,175,130,51610,72.5578
"N153","Eidefossen",13.2,"","HDAM","NO",61.8037,9.303697,18.89,"","",85.6
"N154","Osbu",20,"","HDAM","NO",62.508264,8.473487,56,711,87453,112.1926
"N155","Driva",140,"","HDAM","NO",62.627288,8.893746,565.59,280,362880,602.4465
"N156","Aura",290,"","HDAM","NO",62.664258,8.514969,783,46.5,81421.5,1852.07
"N157","Ulvund",19.5,"","HDAM","NO",62.834158,8.520459,85,10,1810,69.4526
"N158","Svorka",22,"","HDAM","NO",63.038848,8.655876,259,12.5,7275,105.2788
"N159","Gråsjø",15,"","HDAM","NO",62.933703,9.125257,55,205,32800,67.7764
"N160","Trollheim",126.6,"","HDAM","NO",63.001093,9.020321,400,179,167902,893.0372
"N161","Savalen",62,"","HDAM","NO",62.185692,10.611858,230.8,61.2,32864.4,124.9258
"N162","Ulset",35,"","HDAM","NO",62.621834,10.257691,320,132,106920,151.5304
"N163","Litjfossen",75,"","HDAM","NO",62.662417,10.139673,285,150,104100,167.0935
"N164","Grana",75,"","HDAM","NO",62.915995,9.680167,455,144,157680,331.62
"N165","Håen",25,"","HDAM","NO",63.113494,10.478311,212.69,25,12375,133.5001
"N166","Borregaard",51,"","HDAM","NO",59.276365,11.129869,20.5,"","",250.5768
"N167","Sarp",80,"","HDAM","NO",59.27644,11.133689,20.5,"","",544.0168
"N168","Hafslund",31.85,"","HDAM","NO",59.274985,11.129381,20.5,"","",169.3568
"N169","Tistedalsfoss",20,"","HDAM","NO",59.128023,11.43825,66.09,28.7,4391.1,107.575
"N170","Vamma",223,"","HDAM","NO",59.542692,11.170125,27.5,"","",1276.778
"N171","Fellesanlegget Kykkelsrud-Fossumfoss",230,"","HDAM","NO",59.579898,11.100725,27,"","",1241.042
"N172","Bingsfoss",32.5,"","HDAM","NO",59.989971,11.264708,5,"","",199.7972
"N173","Rånåsfoss",128.4,"","HDAM","NO",60.027536,11.323332,12.3,1312,38048,583
"N174","Funnefoss",40,"","HDAM","NO",60.167127,11.529376,10.5,"","",193.593
"N175","Kongsvinger",42.7,"","HDAM","NO",60.202822,11.892736,10.25,"","",191.5744
"N176","Braskereidfoss",35.95,"","HDAM","NO",60.706254,11.791752,9.5,0.5,11,163.1
"N177","Skjefstadfoss II",19.8,"","HDAM","NO",60.830494,11.611755,12.8,"","",135.0209
"N178","Løpet",29,"","HDAM","NO",61.163873,11.456755,18.89,175,8050,163.1
"N179","Osa",90,"","HDAM","NO",61.237602,11.517878,200,265,120575,306.3208
"N180","Rendalen",100.5,"","HDAM","NO",61.811303,11.114915,209.69,"","",771.4
"N181","Gresslifoss",25,"","HDAM","NO",63.053018,11.489542,33,1,68,105.4002
"N182","Vessingfoss",40,"","HDAM","NO",62.996363,11.826643,50,625,74375,95.3572
"N183","Nedalsfoss",25,"","HDAM","NO",62.957739,12.098549,96,0.2,46.2,73.0394
"N184","Søa",37,"","HDAM","NO",63.300242,9.136845,273.2,67,41875,207.4527
"N185","Svorkmo",55,"","HDAM","NO",63.178053,9.772572,96,"","",344.9091
"N186","Sokna",25,"","HDAM","NO",63.150398,10.317983,185,1,433,158.6582
"N187","Fjæremsfoss",18.8,"","HDAM","NO",63.321965,10.436126,27,"","",70.3656
"N188","Svean",27,"","HDAM","NO",63.279212,10.472662,56,"","",109.9968
"N189","Bratsberg",124,"","HDAM","NO",63.355502,10.448813,145,366.7,120277.6,621.1584
"N190","Slind",20,"","HDAM","NO",63.192406,10.956678,178,43.1,18360.6,70.6049
"N191","Svartelva",15.5,"","HDAM","NO",63.637554,10.132666,107.9,74,19240,63.8
"N192","Mosvik",37,"","HDAM","NO",63.726499,10.865013,205,125,59625,96.0375
"N193","Mørre",13.6,"","HDAM","NO",63.927744,10.233434,81.3,12.4,2331.2,54.0695
"N194","Ormsetfoss",40,"","HDAM","NO",63.84787,10.682239,383.7,44.7,41347.5,76.93
"N195","Hegsetfoss",32,"","HDAM","NO",63.164753,11.231371,72,"","",25.3609
"N196","Nedre Nea",66.7,"","HDAM","NO",63.155303,11.235879,96,4,924,405.3697
"N197","Funna",20.6,"","HDAM","NO",63.440244,11.742539,336.2,64,56320,67.796
"N198","Bogna",57,"","HDAM","NO",64.228736,12.025878,290,150,99750,136.5533
"N199","Aurland II H",70,"","HDAM","NO",60.805201,7.377305,500,169.4,204465.8,259.1953
"N200","Faslefoss",17.8,"","HDAM","NO",60.958423,9.300065,37.5,86.2,7068.4,77.3951
"N201","Vemundsbotn",45,"","HDAM","NO",60.857432,5.696332,234,197.2,106290.8,168.1781
"N202","Matre H",180,"","HDAM","NO",60.870058,5.596857,528.5,22.18,29410.68,679.9
"N203","Meråker",86.8,"","HDAM","NO",63.407563,11.776733,263.7,4.5,2956.5,463.7812
"N204","Haukrei",16,"","HDAM","NO",59.204847,7.835123,102.5,105.6,25977.6,43.9553
"N205","Hogga",17,"","HDAM","NO",59.310502,9.045155,12,125,3500,101.7914
"N206","Åbjøra",95,"","HDAM","NO",60.911585,9.368901,442,221,243100,473.605
"N207","Moflåt",30,"","HDAM","NO",59.883353,8.683911,47.5,"","",140.489
"N208","Såheim",189,"","HDAM","NO",59.876366,8.592995,273,"","",881.7369
"N209","Skjerka",103.2,"","HDAM","NO",58.557967,7.367182,357.22,225.6,208680,708.3
"N210","Grytten",143.5,"","HDAM","NO",62.500671,7.776139,953.4,158.3,356491.6,680.5938
"N211","Mo",10,"","HDAM","NO",61.416521,5.949262,550,0,0,39.5399
"N212","Grøa",34.7,"","HDAM","NO",62.639218,8.730667,353,"","",97.8411
"N213","Berild",15.9,"","HDAM","NO",62.447595,7.487445,275,2.53,1692.57,51.6063
"N214","Brattset",80,"","HDAM","NO",62.802952,10.017076,268.9,1.7,1047.2,402.3264
"N215","Nea",175,"","HDAM","NO",63.032064,11.703242,375,38,33592,676.8334
"N216","Tya",32,"","HDAM","NO",63.032098,11.703237,200,48.2,21400.8,159.4697
"N217","Kvanndal",40,"","HDAM","NO",59.658147,6.985079,314,194,143560,186.6222
"N218","Hensfoss",16.7,"","HDAM","NO",60.208303,10.239006,24,109.1,5673.2,106.5234
"N219","Grønsdal",36,"","HDAM","NO",60.440009,5.860706,165,34.6,15743,154.5392
"N220","Hekni",56,"","HDAM","NO",58.996124,7.546861,38.5,0,0,249.55
"N221","Åsebotn",15,"","HDAM","NO",60.974958,6.062495,383,39.1,37887.9,77.161
"N222","Finndøla",108,"","HDAM","NO",59.187073,8.039687,298,126.6,88366.8,266.3612
"N223","Litledalen",17,"","HDAM","NO",59.663476,6.065529,126,0.62,174.22,51.3763
"N224","Myster",107,"","HDAM","NO",60.738618,5.806827,248.8,0,0,367.4281
"N225","Rygene",55,"","HDAM","NO",58.406049,8.636195,38.09,0,0,315.9293
"N226","Kvittingen",48,"","HDAM","NO",60.464283,5.915178,251,92.1,57654.6,164.8
"N227","Kaggefoss",85.5,"","HDAM","NO",59.948092,9.933664,70,"","",586.8782
"N228","Hellandsfoss",31.5,"","HDAM","NO",60.830769,5.881864,72.19,"","",169.2036
"N229","Eikelandsosen",30,"","HDAM","NO",60.255341,5.740831,500,41,47150,96.3947
"N230","Solbergfoss",208,"","HDAM","NO",59.636706,11.154443,21.29,314,15072,946.4488
"N231","Øgreyfoss",15.2,"","HDAM","NO",58.478973,6.030994,65.69,27,3915,72.3008
"N232","Lutufallet",14.1,"","HDAM","NO",61.065634,12.581802,13.69,"","",66.8794
"N233","Nedre Fiskumfoss",41.5,"","HDAM","NO",64.543207,12.454644,34.5,"","",301.918
"N234","Aunfoss",29.54,"","HDAM","NO",64.610022,12.578041,28.5,"","",214.1837
"N235","Åsmulfoss",12,"","HDAM","NO",64.677473,12.677895,10,"","",85.0332
"N236","Tunnsjødal",176,"","HDAM","NO",64.703361,12.836591,237.5,13,7072,813.1179
"N237","Tunnsjø",30.4,"","HDAM","NO",64.695063,13.64173,60,490.4,67675.2,145.7569
"N238","Linvasselv",25,"","HDAM","NO",64.652493,13.786226,106.69,"","",110.5432
"N239","Røyrvikfoss",16.6,"","HDAM","NO",64.886275,13.562079,28.5,496,33232,88.7347
"N240","Kolsvik",128,"","HDAM","NO",65.209196,12.796868,519,188.1,218572.2,549.0638
"N241","Grytåga",48,"","HDAM","NO",65.803544,12.72901,198,149.5,65630.5,256.4047
"N242","Øvre Røssåga",175,"","HDAM","NO",65.887092,13.800661,135.5,2559,800967,901
"N243","Kaldåga",15,"","HDAM","NO",66.053038,13.336591,565,13.8,17429.4,71.9561
"N244","Nedre Røssåga",350,"","HDAM","NO",66.052027,13.774634,244.4,19,11191,2001
"N245","Sjona",52,"","HDAM","NO",66.310342,13.563553,267.7,72,46008,231.9844
"N246","Bjerka",20,"","HDAM","NO",66.062707,13.997822,357,153,128826,136.9323
"N247","Langvatn",90,"","HDAM","NO",66.336842,14.166999,43,54,4752,306.3885
"N248","Fagervollan",21,"","HDAM","NO",66.375658,13.657311,227,74,51060,57.0834
"N249","Reppa",10,"","HDAM","NO",66.645942,13.560479,575,30.9,40880.7,62.7
"N250","Svartisen",600,"","HDAM","NO",66.724624,13.941961,543,3506,4869834,2466.146
"N251","Sundsfjord",96,"","HDAM","NO",66.971196,14.157405,328.39,266,205086,561.6896
"N252","Forså",12,"","HDAM","NO",66.951346,14.2253,295,63.3,45892.5,48.2444
"N253","Oldereid",15,"","HDAM","NO",67.129685,14.955136,319,56,43624,76.6596
"N254","Sjønstå",66,"","HDAM","NO",67.19867,15.724273,125,2.7,785.7,293.4287
"N255","Siso",180,"","HDAM","NO",67.323103,15.722386,650,547.1,811896.4,916.3383
"N256","Daja",30,"","HDAM","NO",67.082708,16.055171,155,316.3,109756.1,155.7169
"N257","Fagerli",48,"","HDAM","NO",67.116045,16.067266,231.69,0,0,247.7921
"N258","Lomi",118,"","HDAM","NO",67.120911,16.120824,560,473,620103,362.6552
"N259","Heggmoen",10,"","HDAM","NO",67.355703,14.8518,116.69,116,32132,52.2477
"N260","Kobbelv",300,"","HDAM","NO",67.621621,16.007076,590,1476,2121012,749.7406
"N261","Sagfossen",11.3,"","HDAM","NO",67.904601,15.860028,45,4,436,52.4531
"N262","Slunkajavrre",21,"","HDAM","NO",67.807909,16.115713,246.5,85,49555,80.5786
"N263","Rekvatn",23.3,"","HDAM","NO",67.824218,15.993795,207.5,77,33110,86.4294
"N264","Sørfjord I",75,"","HDAM","NO",68.060656,16.668725,486,107,122622,304.2485
"N265","Skjomen",300,"","HDAM","NO",68.201085,17.36584,606.29,380.8,565488,1191.127
"N266","Niingen",17,"","HDAM","NO",68.536733,17.028622,501.7,34,39338,69.564
"N267","Håkvik",12,"","HDAM","NO",68.403304,17.42153,216.6,48,25008,41.367
"N268","Sildvik",65,"","HDAM","NO",68.397625,17.799681,660,94.9,148993,246.4577
"N269","Nygård",25,"","HDAM","NO",68.475637,17.626088,253.89,96.5,55391,101.2108
"N270","Lakshola",30,"","HDAM","NO",67.451702,15.742424,314,24.5,18914,110.9623
"N271","Innset",90,"","HDAM","NO",68.657726,18.821514,185,1027,428259,500.3513
"N272","Straumsmo",130,"","HDAM","NO",68.740897,18.653453,229,3.7,1909.2,704.3871
"N273","Bardufoss",41.5,"","HDAM","NO",69.043788,18.589681,52.79,"","",221.3252
"N274","Dividalen",26,"","HDAM","NO",68.87547,19.559838,278.5,135.7,84541.1,124.5671
"N275","Skibotn",70,"","HDAM","NO",69.312883,20.34206,440,145.6,153025.6,340.4763
"N276","Guolásjohka",80,"","HDAM","NO",69.456759,20.909812,719.09,134.6,224916.6,339.9556
"N277","Småvatna",18.8,"","HDAM","NO",69.684261,22.154025,225,61.8,30961.8,74.1132
"N278","Alta",150,"","HDAM","NO",69.718538,23.807803,185,135,58455,762.3478
"N279","Nedre Porsa",12.8,"","HDAM","NO",70.401409,23.627291,215,52,24024,58.4095
"N280","Kvænangsbotn",44,"","HDAM","NO",69.719354,22.057419,310,23.3,16263.4,197.9466
"N281","Skogfoss",48,"","HDAM","NO",69.372939,29.694,19.7,2684,134200,288.593
"N282","Melkefoss",22,"","HDAM","NO",69.399366,29.787269,10.19,0,0,141.1115
"N283","Adamselv",50,"","HDAM","NO",70.409576,26.701874,200,387.4,178204,215
"N284","Kuråsfoss",10.6,"","HDAM","NO",62.673965,11.454045,48,215,23005,55.9969
"N285","Gravfoss II",30.2,"","HDAM","NO",59.929421,9.946417,20,"","",179.4176
"N286","Gravfoss I",18.6,"","HDAM","NO",59.931023,9.945466,19.7,"","",35.0032
"N287","Øksenelvane",28,"","HDAM","NO",61.841526,5.802617,375,12,11112,162.01
"N288","Bjølvo",99.2,"","HDAM","NO",60.44,6.412634,870,92.5,195175,428.218
"N289","Tyin",374,"","HDAM","NO",61.297126,7.849949,1040,367.3,953878.1,1449.726
"N290","Leirdøla",125,"","HDAM","NO",61.4371,7.23479,454,178,189926,451.0685
"N291","Rana",500,"","HDAM","NO",66.294966,14.270422,505.29,2039.5,2447400,2183.8
"N292","Døvikfoss",15,"","HDAM","NO",59.885624,9.909036,6.09,"","",103.1584
"N293","Tafjord 3",22,"","HDAM","NO",62.149826,7.43549,329,36.2,27656.8,90.9324
"N294","Tjodan",110,"","HDAM","NO",59.043816,6.646543,885.5,112.3,228642.8,347.07
"N295","Glomfjord",20,"","HDAM","NO",66.796875,14.000939,463.5,17,15742,94.8466
"N296","Vinje",300,"","HDAM","NO",59.625305,7.853282,221.8,307.2,154828.8,1051.459
"N297","Målset",20,"","HDAM","NO",60.978203,6.516092,175,95.9,38072.3,63.0559
"N298","Nore II",52,"","HDAM","NO",60.238241,9.00084,100,0,0,203.688
"N299","Kjela",62,"","HDAM","NO",59.736731,7.434555,174,517.1,216664.9,282.345
"N300","Strandfossen",25,"","HDAM","NO",60.909193,11.525804,12.5,"","",148.4809
"N301","Tokke",430,"","HDAM","NO",59.445572,8.040303,393.5,11.2,10449.6,2327.743
"N302","Byrte",20,"","HDAM","NO",59.496878,7.829058,285,58.2,40390.8,135.3363
"N303","Lio",43,"","HDAM","NO",59.46516,7.932223,346,75.5,64477,305.7
"N304","Askerudfoss",13.2,"","HDAM","NO",60.20311,10.342111,20.6,"","",58.0463
"N305","Åmli-Gjøv",18.4,"","HDAM","NO",58.767746,8.481447,54.5,"","",67.9952
"N306","Mår",180,"","HDAM","NO",59.885372,8.673893,823,260.4,473407.2,736.8313
"N307","Tjørhom",120,"","HDAM","NO",58.881372,6.817814,158,931.58,344684.6,582.7993
"N308","Framruste",75,"","HDAM","NO",61.937434,7.886853,325.6,166,128152,303.92
"N309","Øyberget",99.5,"","HDAM","NO",61.92177,8.090528,149.6,0.55,202.95,377.28
"N310","Follafoss",48.1,"","HDAM","NO",63.986371,11.094741,175.3,32,14464,193.0192
"N311","Grunnåi",14.8,"","HDAM","NO",59.517958,8.671041,389,0,0,54
"N312","Breiava",14.8,"","HDAM","NO",59.159053,6.612866,60,40,5680,54
"N313","Blåfalli Vik",230,"","HDAM","NO",59.844023,5.994117,374.8,22.4,21011.2,712.3
"N314","Innvik",15.5,"","HDAM","NO",61.840737,6.63878,512,"","",55
"N315","Byrkjelo",13.27,"","HDAM","NO",61.733638,6.508575,137,0,0,61.5
"N316","Hunsfoss",25.1,"","HDAM","NO",58.26146,7.971019,13.67,"","",141.5
"N317","Sønnå L",62.5,"","HDAM","NO",59.639932,6.379562,253,9.7,6101.3,381.017
"N318","Sønnå H",212.4,"","HDAM","NO",59.639932,6.379562,550,35.3,49596.5,1029.568
"N319","Leirfossene",45,"","HDAM","NO",63.372365,10.404037,61,"","",138.4
"N320","Kjøsnesfjorden",84,"","HDAM","NO",61.511812,6.60963,775.4,31.86,61935.84,247
"N321","Jøssang",34,"","HDAM","NO",59.002831,6.081568,281,24.35,17678.1,92
"N322","Holsbru",48.9,"","HDAM","NO",61.310276,7.832645,687.8,0,0,84
"N323","Skarg",24,"","HDAM","NO",59.350378,7.295355,81,0,0,69
"N324","Eiriksdal",80,"","HDAM","NO",61.23865,6.15936,570.4,37.6,52226.4,342
"N325","Askerudfoss",13.2,"","HDAM","NO",60.20244,10.341292,20.6,"","",58.0463
"N326","Kjensvatn",14,"","HDAM","NO",66.057335,14.243865,70,314,55578,65
"N327","Smådøla",13.7,"","HDAM","NO",61.736211,8.936282,123,"","",47.4
"N328","Embretsfoss",71,"","HDAM","NO",59.900819,9.927742,16.3,"","",335
"N329","Braskereidfoss",35.95,"","HDAM","NO",60.706522,11.792213,9.5,0.5,11,163.1
"N330","Vittingfoss",33.5,"","HDAM","NO",59.474663,10.003857,20.1,"","",135.3
"N331","Holmen",25,"","HDAM","NO",60.849199,6.722972,278.5,"","",81
"N332","Iveland",87,"","HDAM","NO",58.391758,7.894413,50.5,222.3,24897.6,501.2
"N333","Nedre Røssåga",350,"","HDAM","NO",66.052217,13.772272,244.4,19,11191,2001
"N334","Rendalen",100.5,"","HDAM","NO",61.811048,11.111031,209.69,"","",771.4
"N335","Trælandsfos",10,"","HDAM","NO",58.348147,6.964907,25.7,"","",31.11
"N336","Govddesåga",26.8,"","HDAM","NO",66.923648,14.393596,220.5,"","",58
"N337","Rånåsfoss",128.4,"","HDAM","NO",60.029155,11.319597,12.3,1312,38048,583
"N338","Tosdalen",19.3,"","HDAM","NO",65.28981,13.041161,531.37,0,0,40.5
"N339","Ringedalen",23,"","HDAM","NO",60.115822,6.625288,513,"","",57
"N340","Høgefoss",25,"","HDAM","NO",58.951489,8.51841,64,"","",139.2271
"N341","Rosten",80,"","HDAM","NO",61.860793,9.408787,103.5,"","",192
"N342","Storåselva",25.5,"","HDAM","NO",64.279771,12.617346,124,"","",75
"N343","Lysebotn 2",370,"","HDAM","NO",59.065338,6.632272,669.7,556,952428,1500
"N344","Hellefoss",11,"","HDAM","NO",59.786684,9.89859,5.3,"","",81.22
"N345","Duge",200,"","HPHS","NO",59.128898,6.892177,220,1400,777000,302.6558
"N346","Saurdal",640,"","HPHS","NO",59.479142,6.692334,437,3112,3192912,1335.075
"N347","Jukla",35,"","HPHS","NO",60.191554,6.389273,200,341,122760,67.6761
"N348","Øljusjøen",50,"","HPHS","NO",61.00358,8.068592,211.8,161,74382,44.7426
"N349","Herva",33,"","HPHS","NO",61.565905,7.866189,257,251.7,141203.7,107.4864
"N350","Brattingfoss",10.7,"","HPHS","NO",64.046234,11.082015,118.3,107,26536,31.112
"N351","Aurland III",270,"","HPHS","NO",60.798131,7.571407,400,448,420224,170.1262
"N352","Tevla",49.6,"","HPHS","NO",63.39412,11.913236,164.5,252.2,101888.8,106.7417
"N353","Nygard",56,"","HPHS","NO",60.892783,6.065016,450,102.8,96015.2,81.5556
"N354","Hetland",1.5,"","HDAM","NO",58.524009,5.835996,57,7.7,1031.8,9.0683
"N355","Grødemfoss",3.08,"","HDAM","NO",58.406025,6.101414,62,"","",16.3847
"N356","Honnefoss",2.88,"","HDAM","NO",58.418928,6.109621,39.59,61.1,4582.5,8.7591
"N357","Sviland",2,"","HDAM","NO",58.828634,5.832796,76,9.2,1407.6,11.2323
"N358","Oltedal",9.3,"","HDAM","NO",58.828059,6.055009,72,30.8,4928,34.1092
"N359","Oltesvik",5,"","HDAM","NO",58.851993,6.123136,37.5,2.9,229.1,20.0945
"N360","Dalen 1",4.9,"","HDAM","NO",59.022811,6.070447,181,"","",17.459
